id,user,bio,slug,gender,image,date_of_birth,address,location,linkedin,twitter,personal_website,phone_code,phone_number,industry,position,experiences,interests,education_level,department,availability,awards,certifications,capabilities,opportunities,completion_status,last_login,created_at,updated_at
U037F,878,Strong hear enter probably water ready well finish.,nacb/profile/alexander00,Male,https://picsum.photos/382/607,1991-01-31,"['10.52158360', '105.12589550']","Vietnam, An Giang",https://www.nguyen.biz/,https://www.buck.info/,http://johnson-smith.com/,84,6559366163,Hospitals and Healthcare,Policy Analyst,['Film Production'],"['Cannabis Cultivation Techniques', 'Cannabis Retail', 'Cannabis Research', 'Cannabis Franchise Opportunities']",BS in Mathematics,Business Development,True,[],[],"Serv188,Serv354",OPR021,Completed,2024-03-29 09:31:37,2020-10-10 07:27:54,2024-06-05 10:03:45
U038A,3749,Face sit store interview.,nacb/profile/ecaldwell,Male,https://placekitten.com/402/815,1983-02-27,"['12.82574810', '44.79438040']","Yemen, 'Adan",https://hoffman-ryan.com/,https://davidson.com/,https://hall.net/,967,4571605564,Insurance and Employee Benefit Funds,Loss Prevention Specialist,"['Law', 'Writing']","['Cannabis Vaping', 'Cannabis Customer Experience', 'Cannabis Technology', 'Cannabis Health Benefits', 'Cannabis Conferences', 'Cannabis Drug Interactions']",MS in Accounting,Employee Relations,False,['Organizational-Level Analysis Achievement'],"['Community Development Professional', 'Business Consultant', 'Facility Manager']","Serv350,Serv298,Serv026,Pro015,Serv088","OPR109,OPR098,OPR047",In Progress,2024-04-19 01:54:10,2023-01-21 17:52:35,2024-03-14 11:55:45
U039V,2408,Song type sing.,nacb/profile/traci68,Male,https://placekitten.com/336/252,1997-01-04,"['51.16052270', '71.47035580']","Kazakhstan, Nur-Sultan",https://www.nguyen.org/,https://www.bell-daniels.net/,http://thomas.com/,7,1521963968,Shipbuilding,Marketing Manager,['Quality Assurance'],"['Cannabis Waste Management', 'Cannabis Packaging', 'Cannabis Industry Events', 'Cannabis Policy', 'Cannabis Product Development', 'Cannabis Vaping', 'Cannabis Vaping', 'Cannabis Eco-Friendly Practices', 'Cannabis Market Analysis', 'Cannabis Workshops']",MS in Public Health,Corporate Responsibility,True,[],"['Laboratory Technician', 'Certified Business Analysis Professional (CBAP)']","Serv278,Serv334,Pro039","OPR080,OPR073,OPR004,OPR028,OPR029",Completed,2024-06-21 05:22:31,2022-09-01 14:14:43,2024-04-13 15:22:36
U040Q,2449,Team record suggest become ever day short likely.,nacb/profile/jose30,Male,https://picsum.photos/584/111,1999-09-09,"['47.14103030', '9.52092770']","Liechtenstein, Vaduz",http://www.cruz.com/,https://ruiz.net/,http://madden.biz/,423,7976420106,Interior Design,Call Center Supervisor,"['Environmental Science', 'Culinary Arts', 'Quality Assurance']",['Cannabis Marketing'],PhD in Finance,Training and Development,True,[],[],"Serv194,Pro339",OPR032,Completed,2024-07-02 14:46:07,2021-07-04 18:14:45,2023-10-18 03:56:09
U041N,3582,System health seek great.,nacb/profile/jonathan59,Male,https://placekitten.com/913/168,1956-06-28,"['-12.50000000', '96.83333333']",Cocos (Keeling) Islands,http://robbins.biz/,https://blevins-brooks.info/,https://www.delgado.biz/,61,1109146926,Mechanical or Industrial Engineering,Advisory Board Member,"['Wildlife Biology', 'Microbiology', 'Philosophy']","['Cannabis Education', 'Cannabis Processing', 'Cannabis Franchise Opportunities']",MS in Education,Social Media,True,"['Advanced Analytics Implementation Excellence', 'Insightful Prescriptive Analysis']",['Teacher'],"Pro291,Serv162",OPR042,Completed,2024-05-11 08:21:33,2021-03-05 16:38:40,2022-05-12 13:59:03
U042Q,3617,Affect law meeting work.,nacb/profile/brittanynelson,Female,https://picsum.photos/600/902,2001-03-02,"['32.75885200', '-97.32880600']","South Africa, North West",http://hall-winters.info/,http://www.patterson.com/,http://www.gomez.com/,27,7458203751,Professional Services,Government Relations Manager,['Geology'],"['Cannabis Legalization', 'Cannabis Extraction Methods', 'Cannabis Soil and Nutrients', 'Cannabis Technology', 'Cannabis for Chronic Conditions', 'Medical Cannabis', 'Cannabis Innovations']",BS in Art,Enterprise Risk Management,False,"['Top Achievement in Machine Learning Techniques', 'Best Asset Performance Analytics Recognition', 'Best Data Governance Strategy Implementation']",[],"Serv208,Serv120,Serv300,Pro273","OPR037,OPR059,OPR010,OPR083",Completed,2024-06-27 04:10:53,2023-05-02 20:54:10,2023-07-31 11:52:29
U043F,3890,Top sound enough interest.,nacb/profile/zhendricks,Male,https://dummyimage.com/808x441,2002-09-26,"['-11.56483100', '29.04599270']","Zambia, Luapula Province",http://www.moore.com/,http://martinez.org/,http://www.thompson-li.com/,260,4068836552,Transportation,Customer Service Representative,"['Project Management', 'Artificial Intelligence']",['Cannabis Concentrates'],PhD in Computer Science,Strategic Partnerships,True,[],['Change Management Specialist'],"Serv208,Pro031","OPR045,OPR106,OPR112",Completed,2024-02-09 08:31:25,2020-02-14 15:19:29,2023-11-23 06:11:49
U044V,1723,City yes speech bring movement anyone number.,nacb/profile/agarcia,Male,https://dummyimage.com/415x199,2003-11-23,"['78.00000000', '20.00000000']",Svalbard and Jan Mayen Islands,https://king-hernandez.net/,https://ford.net/,https://www.jackson.info/,47,7559498659,Civil Engineering,Political Consultant,"['Computer Science', 'Investment Banking']","['Cannabis Marketing', 'Cannabis Industry Trends', 'Cannabis Cultivation', 'Cannabis Processing', 'Cannabis Processing', 'Cannabis Supply Chain Management', 'Cannabis Professional Training', 'Cannabis Security and Safety', 'Medical Cannabis', 'Cannabis Mental Health']",BS in Management,Design,True,[],['Workforce Development Specialist'],"Serv036,Pro207,Pro143","OPR074,OPR011,OPR017",Completed,2024-06-16 10:30:19,2021-06-24 16:27:28,2023-03-31 18:04:15
U045C,602,Worry side safe return central final.,nacb/profile/jorge76,Male,https://dummyimage.com/576x29,1992-12-04,"['38.06381700', '-84.46286480']","Sudan, Northern",https://www.patterson-harris.com/,https://neal.biz/,http://www.smith.info/,249,7876358478,Wholesale Food and Beverage,Back-End Developer,"['Journalism', 'Anthropology']","['Cannabis Business Development', 'Cannabis Education']",PhD in Philosophy,Training,False,['Best Data Privacy and Security Innovations'],"['Health Professional', 'Quality Assurance Technician']","Serv270,Pro355,Pro125",OPR036,Not Started,2024-03-28 01:47:01,2021-12-30 19:32:32,2024-03-23 10:22:57
U046W,1203,Husband huge character again manager common.,nacb/profile/samuelsheppard,Male,https://placekitten.com/128/770,1949-02-24,"['34.53287630', '36.13281320']","Lebanon, Akkar",http://carroll.org/,https://www.davis.com/,http://www.cole.com/,961,7943605790,Online and Mail Order Retail,Customer Service Manager,['Zoology'],"['Cannabis Social Responsibility', 'Cannabis Community Outreach', 'Cannabis Strains', 'Cannabis Research and Development']",BS in Management,Business Development,False,"['Top Data Engineering Excellence', 'Best Innovation in Machine Learning']","['Start-Up Advisor', 'Extraction Technician']",Pro219,"OPR062,OPR080,OPR075",In Progress,2024-03-22 09:53:48,2021-05-15 23:58:28,2024-08-18 11:44:29
U047Z,1957,Until news speech front.,nacb/profile/hunteranna,Male,https://dummyimage.com/188x736,1950-02-03,"['3.42097850', '8.61606740']","Equatorial Guinea, Bioko Sur Province",http://romero-summers.com/,http://garza.net/,https://www.smith-blake.com/,240,4149247350,Luxury Goods,Retail Security Guard,"['Public Health', 'Public Relations', 'Writing']","['Cannabis Regulations', 'Cannabis Retail', 'Cannabis Advocacy', 'Cannabis Regulatory Compliance', 'Cannabis Clinical Trials', 'Cannabis Social Responsibility', 'Cannabis Community Outreach', 'Cannabis Advocacy', 'Cannabis Waste Management']",High School Diploma,Design,False,"['Excellence in Real-time Data Analytics', 'Innovation in Real-time Data Solutions']","['Data Analyst', 'Farm Manager']","Pro101,Pro041,Pro253",OPR039,Completed,2024-03-24 11:50:02,2020-10-09 04:28:34,2021-01-07 05:31:45
U048K,1202,Himself great leave federal crime out strong else.,nacb/profile/porterjennifer,Female,https://dummyimage.com/154x945,2000-07-12,"['14.66666700', '-61.00000000']",Martinique,https://jennings.org/,https://www.burch.biz/,http://www.norton-griffith.com/,596,1618823021,"Movies, Video and Sound",Call Center Supervisor,"['Bioinformatics', 'Game Design', 'Exercise Science']","['Recreational Cannabis', 'Cannabis Product Development']",MS in Finance,Web Development,False,['Best Data Governance Practices'],"['Team Building Facilitator', 'Edibles Chef']","Pro051,Pro017",OPR012,Not Started,2024-03-13 00:46:35,2024-12-23 06:54:46,2024-12-24 20:27:11
U049H,158,Meeting spend relationship approach girl lose sound.,nacb/profile/jennifer14,Female,https://dummyimage.com/530x565,1953-09-17,"['43.73506650', '7.41990600']","Monaco, La Condamine",http://nelson.com/,https://www.williams.org/,http://moreno.com/,377,4173896032,Religious Institutions,R&D Director,['Cognitive Science'],"['Cannabis Innovations', 'Cannabis Dispensary Operations', 'Cannabis Eco-Friendly Practices', 'Cannabis Supply Chain Innovations', 'Cannabis Security and Safety']",MS in Philosophy,Financial Planning,True,[],"['Start-Up Advisor', 'Harm Reduction Specialist']","Serv044,Pro139,Pro019,Serv056,Pro347","OPR032,OPR041,OPR090",Completed,2024-05-18 23:06:12,2020-05-25 15:30:13,2024-02-11 03:37:52
U050G,3176,Speech unit part challenge.,nacb/profile/rcole,Female,https://picsum.photos/515/880,1992-08-08,"['32.71488240', '0.90566230']","Algeria, El Bayadh",https://thomas.com/,http://www.mclaughlin-morales.com/,http://www.schwartz.com/,213,1960549492,Pension Funds,Chief Research Officer (CRO),"['Labor Relations', 'Molecular Biology', 'Graphic Design']","['Cannabis Supply Chain Innovations', 'Cannabis Franchise Opportunities']",Associate Degree in Sociology,Innovation Strategy,False,"['Top Performance in Machine Learning Solutions', 'Best Performance in Data Architecture']","['Agile Coach', 'Oracle Certified Professional (OCP)']",Pro105,"OPR105,OPR066",Completed,2024-07-24 07:23:09,2020-09-18 23:55:39,2024-06-17 23:54:34
U051U,2124,Process by tonight remember program.,nacb/profile/ashleymartinez,Male,https://picsum.photos/358/530,1969-09-07,"['16.75000000', '-62.20000000']",Montserrat,http://allen-sparks.com/,http://www.johnson-hale.biz/,https://www.torres.com/,1-664,9156981917,Personal Services,Assistant Store Manager,"['Research', 'Risk Management']","['Cannabis Startups', 'Cannabis Community Outreach', 'Cannabis Industry Events', 'Cannabis Mental Health', 'Cannabis Health Benefits']",BS in Hospitality Management,Administration,True,"['User-Level Analysis Recognition', 'Best Use of Real-time Data Analytics']",[],Serv024,"OPR091,OPR016,OPR071,OPR109",Completed,2024-05-30 19:00:20,2020-03-19 05:52:41,2023-09-26 19:14:35
U052K,1234,Within I enjoy.,nacb/profile/molinateresa,Female,https://dummyimage.com/774x0,1982-10-23,"['0.22402100', '41.60118140']","Somalia, Lower Juba",https://stewart-jackson.org/,https://www.nicholson.com/,https://www.blair.com/,252,5826958653,Entertainment Providers,Distribution Manager,"['Exercise Science', 'Interior Design', 'Earth Science']","['Cannabis Marketing', 'Cannabis Packaging', 'Cannabis Retail Management', 'Cannabis Cultivation', 'Cannabis Compliance', 'Cannabis Pain Management']",Associate Degree in Physics,Financial Planning and Analysis,True,[],['Crop Scientist'],"Serv308,Serv140,Serv142","OPR046,OPR031,OPR060,OPR064",In Progress,2024-01-08 04:10:16,2021-01-30 05:59:34,2022-01-14 02:07:44
U053S,3043,Before bring mind whatever thank sister off.,nacb/profile/kimberlywallace,Male,https://dummyimage.com/217x951,1981-02-03,"['43.21018060', '23.55292100']","Bulgaria, Vratsa Province",https://hess-smith.com/,http://marquez-robertson.info/,http://www.hawkins-phillips.com/,359,4408484173,Food and Beverages,Financial Controller,"['Nanotechnology', 'Startups']","['Cannabis Workshops', 'Cannabis Franchise Opportunities', 'Cannabis Industry Certifications', 'Cannabis Accessories', 'Cannabis Pain Management', 'Cannabis for Chronic Conditions', 'Cannabis Cultivation Techniques', 'Cannabis Marketing', 'Cannabis Sustainability']",PhD in Astronomy,Training and Development,True,['Outstanding Achievement in Data Analytics Techniques'],"['Legal Consultant', 'Public Health Specialist']","Serv298,Serv052,Serv368,Serv290,Pro021","OPR113,OPR107",In Progress,2024-01-24 19:56:53,2023-03-10 09:59:12,2023-04-19 09:11:03
U054I,1024,Boy tax laugh section design at.,nacb/profile/kfisher,Male,https://placekitten.com/263/984,1961-11-28,"['-29.03333333', '167.95000000']",Norfolk Island,https://whitney.com/,http://owens.com/,https://www.salazar.net/,672,2458986953,Credit Intermediation,Content Marketing Manager,['Informatics'],"['Cannabis Community Outreach', 'Cannabis Franchise Opportunities', 'Cannabis Eco-Friendly Practices', 'Cannabis for Chronic Conditions', 'Cannabis Business Development']",PhD in Biology,Strategy and Planning,False,['Exceptional Data Science Achievements'],"['Topicals Specialist', 'Water Management Specialist', 'Certified Ethical Hacker (CEH)']","Serv320,Serv248,Pro345,Serv052,Serv202","OPR096,OPR068",In Progress,2024-04-22 00:36:29,2020-01-09 19:54:14,2020-07-12 18:36:46
U055Y,1439,Class wrong customer nothing forget.,nacb/profile/richardsonmarissa,Male,https://placekitten.com/393/767,1972-11-14,"['12.84635610', '23.00119890']","Sudan, West Darfur",http://mejia-walker.biz/,http://www.dorsey.com/,https://davis-adams.info/,249,3745365934,Pipeline Transportation,Compliance Officer,"['Climate Science', 'Supply Chain Management']","['Cannabis Startups', 'Medical Cannabis', 'Cannabis Social Responsibility']",BS in Film Studies,Supply Chain Management,True,['Best Use of Predictive Modeling in Business'],"['Certified Digital Marketing Professional (CDMP)', 'Sales Representative', 'LEED (Leadership in Energy and Environmental Design)']",Serv040,"OPR054,OPR052",Completed,2024-05-23 15:22:17,2023-04-18 01:27:55,2023-07-19 23:08:31
U056B,3865,Whatever soldier message science difference should write.,nacb/profile/johnnylong,Female,https://picsum.photos/575/228,1964-08-06,"['46.86308600', '28.82342180']","Moldova, Ialoveni District",https://roberts.biz/,https://perez-lambert.com/,https://martin-gutierrez.biz/,373,6230558284,Wholesale Office Equipment,Call Center Supervisor,"['Finance', 'International Relations', 'Education']","['Cannabis Consumption Methods', 'Medical Cannabis', 'Cannabis Extraction Methods', 'Cannabis Legalization', 'Cannabis Supply Chain Management', 'Cannabis Clinical Trials', 'Recreational Cannabis', 'Cannabis Processing', 'Cannabis Regulations', 'Cannabis Cultivation Techniques']",PhD in Communications,Research and Development,True,['Top Achievement in Predictive Modeling Techniques'],['Public Relations Specialist'],"Pro027,Pro109","OPR034,OPR082,OPR076",Completed,2024-03-18 04:37:37,2021-05-12 21:52:40,2023-09-28 22:59:59
U057J,3682,Every end anyone everything.,nacb/profile/qthornton,Male,https://dummyimage.com/800x989,1965-09-22,"['56.83074160', '9.49305270']","Denmark, North Denmark Region",https://www.king.com/,https://bell.net/,https://www.garrett.com/,45,7229661080,Artificial Rubber and Synthetic Fiber Manufacturing,IT Director,"['Mechanical Engineering', 'Software Development']",['Cannabis Extraction Methods'],PhD in Accounting,Product Strategy,True,['Top Performance in Data Analytics Techniques'],"['Policy Analyst', 'Medical Specialist', 'HR Specialist']","Serv234,Pro253,Pro305,Serv122","OPR113,OPR039",Completed,2024-04-30 21:46:19,2023-11-27 07:01:13,2024-07-07 14:02:36
U058X,1246,Just smile like cup receive.,nacb/profile/brian06,Male,https://picsum.photos/371/543,1976-11-28,"['-0.18279130', '35.47819260']","Kenya, Kericho",https://jacobs-vasquez.com/,https://www.martinez-jones.info/,http://www.jackson-vazquez.com/,254,7763831187,Dentists,Board Director,"['Space Science', 'Interior Design']","['Cannabis Industry Events', 'Cannabis Technology', 'Cannabis Consumer Behavior']",MS in Physics,Administrative Support,True,[],[],"Serv330,Serv142,Serv314","OPR055,OPR107,OPR060,OPR065,OPR026",In Progress,2024-05-01 04:34:27,2021-03-23 05:15:03,2024-06-23 21:38:21
